precio,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,estado_general,amoblado,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,ascensor,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,banios,seguridad,climatizacion,precio_m2,precio_m2_cubierto,precio_m2_medio,precio_m2_cubierto_medio,precio_medio,precio_m2_medio_prov,precio_m2_cubierto_medio_prov
1000,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",155,155,3,2,16,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.0,6.451612903225806,6.451612903225806,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1000,La Reserva Cardales,"La Reserva Cardales, Campana",143,100,3,2,10,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.5,6.993006993006993,10.0,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
2000,molino de torres 1111,"La Rufina, La Calera",990,230,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Cordoba,3.0,0.0,0.5,2.0202020202020203,8.695652173913043,1.9025348134827627,5.990208007236992,5854.577346848832,34.03795675142157,37.00514482613048
2000,CENTRAL 789,"La Rufina, La Calera",1000,300,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Cordoba,4.0,0.0,0.5,2.0,6.666666666666667,1.9025348134827627,5.990208007236992,5854.577346848832,34.03795675142157,37.00514482613048
2000,Los Alamos Lote / N° 1111,"La Rufina, La Calera",975,300,4,3,0,0,O,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Cordoba,4.0,0.75,0.33,2.051282051282051,6.666666666666667,1.9025348134827627,5.990208007236992,5854.577346848832,34.03795675142157,37.00514482613048
2000,Av. Los Alamos 1111,"La Rufina, La Calera",967,325,5,3,12,0,0,Muy luminoso,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,Cordoba,3.5,1.25,1.1600000000000001,2.0682523267838677,6.153846153846154,1.9025348134827627,5.990208007236992,5854.577346848832,34.03795675142157,37.00514482613048
2500,ZONA PLANA UNICA,"La Rufina, La Calera",1300,400,11,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Cordoba,6.0,0.0,0.0,1.9230769230769231,6.25,1.9025348134827627,5.990208007236992,5854.577346848832,34.03795675142157,37.00514482613048
430,Beron de Astrada ,"La Tablada, La Matanza",130,120,4,2,30,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,3.3076923076923075,3.5833333333333335,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
350,Luzuriaga al 1000,"La Tablada, La Matanza",62,56,3,2,64,Frente,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,5.645161290322581,6.25,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
320,Av. Crovara 1038,"La Tablada, La Matanza",162,162,3,2,70,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,Zona Oeste (GBA),1.0,0.0,0.0,1.9753086419753085,1.9753086419753085,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
250,CERRITO 4581. Entre Limay y Gavilan,"La Tablada, La Matanza",70,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,3.5714285714285716,3.5714285714285716,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
250,Presidente Peron 4260,"La Tablada, La Matanza",58,51,2,1,31,Interno,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,4.310344827586207,4.901960784313726,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
240,Crucero General Belgrano 5437,"La Tablada, La Matanza",73,69,3,2,39,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,3.287671232876712,3.4782608695652173,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
200,ARIETA DR. IGNACIO 5365. Entre Miralla y Alberti,"La Tablada, La Matanza",30,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,6.666666666666667,6.666666666666667,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
200,PRINGLES 4800,"La Tablada, La Matanza",65,45,2,1,50,Contrafrente,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,3.076923076923077,4.444444444444445,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
180,Chiclana 2200,"La Tablada, La Matanza",30,30,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,6.0,6.0,4.3630651372155125,4.858867767609724,8036.966795366795,326.18953727018226,345.5260697825962
1700,Casa en Alquiler - El Trébol,"La Unión, Ezeiza",3000,300,5,4,0,0,0,Muy luminoso,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Zona Sur (GBA),4.0,0.75,0.33,0.5666666666666667,5.666666666666667,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
1300,Los Chañares  al 1300,"La Unión, Ezeiza",3500,300,6,4,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),4.0,0.0,0.0,0.37142857142857144,4.333333333333333,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
1200,Marimon al 100 La Unión,"La Unión, Ezeiza",1200,180,4,3,0,0,NE,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Zona Sur (GBA),3.0,0.0,0.8300000000000001,1.0,6.666666666666667,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
1000,Casa en Alquiler - Barrio Links,"La Unión, Ezeiza",1800,160,5,3,0,0,0,Muy luminoso,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,Zona Sur (GBA),3.0,0.0,0.8300000000000001,0.5555555555555556,6.25,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
950,Los Claveles al 800  La Union,"La Unión, Ezeiza",940,940,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,1.0106382978723405,1.0106382978723405,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
700,Eusebio Marcilla 200,"La Unión, Ezeiza",1879,70,3,2,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,0.37253858435337944,10.0,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
600,Casa en Alquiler - La Union,"La Unión, Ezeiza",856,100,3,2,20,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,Zona Sur (GBA),1.0,0.0,0.0,0.7009345794392523,6.0,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
350,Los Ceibos al 100,"La Unión, Ezeiza",350,59,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,1.0,5.932203389830509,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
260,rayo de sol 1993,"La Unión, Ezeiza",300,50,2,1,4,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,0.8666666666666667,5.2,0.808153669824437,5.783916937131867,16950.659369202225,210.73119244210721,435.193079064893
1700,Lagoon con Vista a Laguna y Terraza Propia,"Lagoon Pilar, Villa Rosa",89,89,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.5,0.75,0.8300000000000001,19.10112359550562,19.10112359550562,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
1100,Lagoon Pilar,"Lagoon Pilar, Villa Rosa",66,57,3,2,0,0,0,Muy luminoso,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Zona Note (GBA),1.0,0.75,0.5,16.666666666666668,19.29824561403509,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
1100,Departamento en Alquiler en Barrio Lagoon Pilar - Maroto Propiedades,"Lagoon Pilar, Villa Rosa",65,65,3,2,7,0,0,Muy luminoso,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),2.0,0.75,0.8300000000000001,16.923076923076923,16.923076923076923,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
900,Lagoon Pilar,"Lagoon Pilar, Villa Rosa",48,48,2,1,3,Lateral,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),1.0,0.75,0.5,18.75,18.75,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
900,Departamento en Alquiler Lagoon | VCO Propiedades,"Lagoon Pilar, Villa Rosa",50,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,18.0,18.0,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
875,Lagoon Pilar,"Lagoon Pilar, Villa Rosa",48,45,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.8300000000000001,18.229166666666668,19.444444444444443,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
780,Lagoon,"Lagoon Pilar, Villa Rosa",50,50,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,Zona Note (GBA),1.0,0.75,0.8300000000000001,15.6,15.6,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
770,Lagoon Pilar,"Lagoon Pilar, Villa Rosa",44,38,2,1,0,Interno,E,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Zona Note (GBA),1.0,0.75,0.5,17.5,20.263157894736842,37.02528164340445,68.25691625683045,20725.79965979966,50.2740133069307,397.23216854773284
2600,Lote | Lagos DE Canning,"Lagos de Canning, Canning",600,130,4,3,0,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Zona Sur (GBA),3.0,0.75,0.0,4.333333333333333,20.0,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
2600,Casa en Venta y Alquiler Lagos Decanning  Canning Buenos Aires,"Lagos de Canning, Canning",650,190,5,3,0,0,0,Muy luminoso,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Zona Sur (GBA),4.0,0.75,0.33,4.0,13.68421052631579,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
2500,Impecable Casa en Alquiler Temporal!,"Lagos de Canning, Canning",600,273,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Sur (GBA),3.0,0.0,0.33,4.166666666666667,9.157509157509157,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
2500,Lagos de Canning en Lote Interno!!,"Lagos de Canning, Canning",680,250,6,4,2,0,N,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Zona Sur (GBA),3.5,0.75,0.5,3.676470588235294,10.0,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
2100,Sargento Cabral al 5600,"Lagos de Canning, Canning",600,142,4,3,0,0,O,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,Zona Sur (GBA),3.0,0.0,0.8300000000000001,3.5,14.788732394366198,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
2000,Lagos de Canning Sargento Cabral 5600 Canning,"Lagos de Canning, Canning",600,170,4,3,0,0,NE,Muy luminoso,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,Zona Sur (GBA),3.5,0.75,0.8300000000000001,3.3333333333333335,11.764705882352942,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
2000,Sargento Cabral al 5600,"Lagos de Canning, Canning",600,180,4,3,0,0,0,Muy luminoso,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,Zona Sur (GBA),3.5,0.75,0.8300000000000001,3.3333333333333335,11.11111111111111,4.342710666240078,11.62579368861437,16950.659369202225,210.73119244210721,435.193079064893
1000,Departamento al Lago 4 Ambientes en Alquiler Sendero - Nordelta,"Lagos del Sendero, Nordelta",88,80,4,3,8,0,E,Muy luminoso,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.5,11.363636363636363,12.5,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
800,Hermoso Departamento al Lago Barrio Sendero Nordelta,"Lagos del Sendero, Nordelta",110,100,3,2,10,Frente,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Zona Note (GBA),1.5,0.75,0.8300000000000001,7.2727272727272725,8.0,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
600,Av Del Golf Lote / N° 610,"Lagos del Sendero, Nordelta",56,50,2,1,10,Interno,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,Zona Note (GBA),1.0,0.75,0.33,10.714285714285714,12.0,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
590,2 Ambientes EN Nordelta,"Lagos del Sendero, Nordelta",50,50,2,1,0,Frente,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,11.8,11.8,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
750,AV DEL GOLF 600,"Lagos del Sendero, Nordelta",72,65,3,2,10,0,E,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Note (GBA),2.5,0.75,0.5,10.416666666666666,11.538461538461538,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
650,Av del Golf 600,"Lagos del Sendero, Nordelta",75,65,3,2,0,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.0,8.666666666666666,10.0,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
700,Av del Golf 600,"Lagos del Sendero, Nordelta",60,70,3,2,0,Frente,NE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.5,11.666666666666666,10.0,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
530,SENDERO - NORDELTA 100,"Lagos del Sendero, Nordelta",77,65,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.0,6.883116883116883,8.153846153846153,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
600,LAGO DEL SENDERO NORDELTA 100,"Lagos del Sendero, Nordelta",60,60,2,1,0,Contrafrente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Zona Note (GBA),2.0,0.0,0.0,10.0,10.0,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
495,Lago del Sendero 200,"Lagos del Sendero, Nordelta",48,48,2,1,8,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,10.3125,10.3125,9.969579265893012,10.68819216497788,20725.79965979966,50.2740133069307,397.23216854773284
4000,Escalada  al 1200,"Laguna del Sol, General Pacheco",790,360,5,4,15,0,O,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Zona Note (GBA),3.5,0.75,0.0,5.063291139240507,11.11111111111111,6.117978585936756,12.17114075114075,20725.79965979966,50.2740133069307,397.23216854773284
3800,Escalada  al 1200,"Laguna del Sol, General Pacheco",800,350,6,4,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,Zona Note (GBA),3.5,0.0,0.8300000000000001,4.75,10.857142857142858,6.117978585936756,12.17114075114075,20725.79965979966,50.2740133069307,397.23216854773284
3500,Av Cnel Escalada Lote / N° 1200,"Laguna del Sol, General Pacheco",370,370,6,5,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,Zona Note (GBA),4.0,0.75,0.33,9.45945945945946,9.45945945945946,6.117978585936756,12.17114075114075,20725.79965979966,50.2740133069307,397.23216854773284
3000,Barrio Laguna del Sol,"Laguna del Sol, General Pacheco",860,210,5,3,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),2.5,0.75,0.8300000000000001,3.488372093023256,14.285714285714286,6.117978585936756,12.17114075114075,20725.79965979966,50.2740133069307,397.23216854773284
3000,Laguna del Sol,"Laguna del Sol, General Pacheco",820,275,6,3,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),2.5,0.0,0.0,3.658536585365854,10.909090909090908,6.117978585936756,12.17114075114075,20725.79965979966,50.2740133069307,397.23216854773284
3800,Escalada  al 1200,"Laguna del Sol, General Pacheco",790,360,5,4,15,0,O,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Zona Note (GBA),3.5,0.75,0.0,4.810126582278481,10.555555555555555,6.117978585936756,12.17114075114075,20725.79965979966,50.2740133069307,397.23216854773284
1200,"Rp52 km 8,5 B1804 Canning Provincia de Buenos Aires","Lares de Canning, Tristán Suárez",600,170,4,3,0,0,0,Muy luminoso,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,Zona Sur (GBA),3.5,0.0,0.5,2.0,7.0588235294117645,3.2893089126137527,7.5594306247595,16950.659369202225,210.73119244210721,435.193079064893
1190,"Casa en Venta en Lares de Canning RP Nª 52 - KM 8,5","Lares de Canning, Tristán Suárez",602,163,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),4.0,0.0,0.5,1.9767441860465116,7.300613496932515,3.2893089126137527,7.5594306247595,16950.659369202225,210.73119244210721,435.193079064893
990,Ruta 52 KM 8.5,"Lares de Canning, Tristán Suárez",602,135,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zona Sur (GBA),2.0,0.0,0.5,1.6445182724252492,7.333333333333333,3.2893089126137527,7.5594306247595,16950.659369202225,210.73119244210721,435.193079064893
990,Lares de Canning,"Lares de Canning, Tristán Suárez",602,135,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),2.0,0.0,0.0,1.6445182724252492,7.333333333333333,3.2893089126137527,7.5594306247595,16950.659369202225,210.73119244210721,435.193079064893
990,Casa en Venta en Lares de Canning     RP Nª 52 - KM 8.5,"Lares de Canning, Tristán Suárez",602,133,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Zona Sur (GBA),3.0,0.0,0.5,1.6445182724252492,7.443609022556391,3.2893089126137527,7.5594306247595,16950.659369202225,210.73119244210721,435.193079064893
990,Ruta 52 KM 8.5,"Lares de Canning, Tristán Suárez",602,135,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zona Sur (GBA),2.0,0.75,0.5,1.6445182724252492,7.333333333333333,3.2893089126137527,7.5594306247595,16950.659369202225,210.73119244210721,435.193079064893
2600,Las Glorietas al 200,"Las Glorietas, Nordelta",800,220,5,4,10,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Zona Note (GBA),3.5,0.75,0.0,3.25,11.818181818181818,4.87316872836711,9.050831650135546,20725.79965979966,50.2740133069307,397.23216854773284
2500,Las Glorietas al 100,"Las Glorietas, Nordelta",690,212,4,4,0,0,O,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,Zona Note (GBA),2.5,0.75,0.5,3.6231884057971016,11.79245283018868,4.87316872836711,9.050831650135546,20725.79965979966,50.2740133069307,397.23216854773284
2400,Glorietas Lote al 200,"Las Glorietas, Nordelta",563,272,5,4,16,0,NE,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,Zona Note (GBA),4.5,0.0,0.8300000000000001,4.262877442273535,8.823529411764707,4.87316872836711,9.050831650135546,20725.79965979966,50.2740133069307,397.23216854773284
2400,Las Glorietas Nordelta,"Las Glorietas, Nordelta",607,222,5,3,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.5,0.75,0.5,3.9538714991762767,10.81081081081081,4.87316872836711,9.050831650135546,20725.79965979966,50.2740133069307,397.23216854773284
2300,Lote Interno,"Las Glorietas, Nordelta",580,245,5,4,20,0,NO,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,Zona Note (GBA),3.5,0.0,0.0,3.9655172413793105,9.387755102040817,4.87316872836711,9.050831650135546,20725.79965979966,50.2740133069307,397.23216854773284
